date_of_sale,address,county,price,vat_exclusive,property_description,property_size,accuracy,eircode,latitude,longitude,geocoding_url,formatted_address,place_id,electoral_district,region,electoral_district_id,bus_distance
30/04/2010,"35 Rosevale, Castleblayney",Monaghan,125000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A75 ED28,54.11186,-6.742319699999999,"https://maps.googleapis.com/maps/api/geocode/json?address=35+Rosevale,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","35 Rosevale, Tullanacrunat, Castleblayney, Co. Monaghan, A75 ED28, Ireland",ChIJaXwwWf66YEgRSFzNLx3VHrs,Castleblayney Rural,Border,34027,0.8712556731918492
06/05/2010,"Cloughvalley Upper, Castleblayney Road, Carrickmacross",Monaghan,144000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,,53.9805333,-6.7177335000000005,"https://maps.googleapis.com/maps/api/geocode/json?address=Cloughvalley+Upper,+Castleblayney+Road,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","20 Castleblaney Rd, Cloghvally Upper, Carrickmacross, Co. Monaghan, Ireland",ChIJcYyslSiyYEgRiVgzT0wDnOY,Carrickmacross Urban,Border,34001,0.5542356121254476
07/05/2010,"8 Cluain Ard, Dernagreww, Monaghan",Monaghan,195000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 DF85,54.2634997,-6.9646829,"https://maps.googleapis.com/maps/api/geocode/json?address=8+Cluain+Ard,+Dernagreww,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","8 Cluain Ard, Derrynagrew, Co. Monaghan, H18 DF85, Ireland",ChIJH0EtfTCfYEgR8EjdhTSXS0s,Bellanode,Border,34048,0.3804969702990059
07/05/2010,"87 Alderwood, Carrickmacross",Monaghan,176211.45,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,A81 YV56,53.98102979999999,-6.7102207,"https://maps.googleapis.com/maps/api/geocode/json?address=87+Alderwood,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","87 Alderwood, Cloghvally Upper, Carrickmacross, Co. Monaghan, A81 YV56, Ireland",ChIJqQIUvyuyYEgRUFLMllhMmWw,Carrickmacross Rural,Border,34007,0.8313729824737832
10/05/2010,"88 Cluainn Alainn, Carrickmacross",Monaghan,135000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,A81 T102,53.9761824,-6.7084334000000005,"https://maps.googleapis.com/maps/api/geocode/json?address=88+Cluainn+Alainn,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","88 Donaghmoyne Rd, Cluain Alainn, Lisanisk, Carrickmacross, Co. Monaghan, A81 T102, Ireland",ChIJEzpmsC2yYEgRUJ4DB-EbbMs,Carrickmacross Urban,Border,34001,0.691646390428891
13/05/2010,"59 Knocktornagh, Castleblayney",Monaghan,140000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A75 K020,54.1107058,-6.7441011999999985,"https://maps.googleapis.com/maps/api/geocode/json?address=59+Knocktornagh,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","59 Knocktornagh, Tullanacrunat, Castleblayney, Co. Monaghan, A75 K020, Ireland",ChIJ1_b7nP66YEgRG1CvaKPAcp8,Castleblayney Rural,Border,34027,1.038357046891212
13/05/2010,"No 6 0, Ardross Avenue, Carrickmacross",Monaghan,170000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,53.98177,-6.7157322,"https://maps.googleapis.com/maps/api/geocode/json?address=No+6+0,+Ardross+Avenue,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Ardross Ave, Cloghvally Upper, Co. Monaghan, Ireland",ChIJod2IAymyYEgRtNbNCWEL4MM,Carrickmacross Rural,Border,34007,0.7177179844496331
14/05/2010,"4 Ascaill Dubh, Carrickmacross",Monaghan,150000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A81 PK73,53.97717040000001,-6.7065823,"https://maps.googleapis.com/maps/api/geocode/json?address=4+Ascaill+Dubh,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","4 Donaghmoyne Rd, Ascail Dubh, Lisanisk, Carrickmacross, Co. Monaghan, A81 PK73, Ireland",ChIJyw1q4yyyYEgROd8qVUXz-ks,Carrickmacross Rural,Border,34007,0.7506906241115486
20/05/2010,"6 Conabury Hill, Castleblayney",Monaghan,108125.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,A75 EW60,54.1132395,-6.7340281000000015,"https://maps.googleapis.com/maps/api/geocode/json?address=6+Conabury+Hill,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","6 Conabury Hill, Onomy, Castleblayney, Co. Monaghan, A75 EW60, Ireland",ChIJX7TE4VS6YEgRejJYcvVOIKs,Castleblayney Rural,Border,34027,0.6537447725401119
20/05/2010,"8 Conabury Hill, Castleblayney",Monaghan,112450.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,A75 X324,54.1131216,-6.7338716,"https://maps.googleapis.com/maps/api/geocode/json?address=8+Conabury+Hill,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","8 Conabury Hill, Onomy, Castleblayney, Co. Monaghan, A75 X324, Ireland",ChIJyx8p4lS6YEgR0hgUxaLZLtA,Castleblayney Rural,Border,34027,0.6690400569892665
21/05/2010,"Drumboat, Inniskeen",Monaghan,298425.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,APPROXIMATE,,54.034383999999996,-6.5919491,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumboat,+Inniskeen,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drumboat, The Glebe, Co. Monaghan, Ireland",ChIJMXL3QK23YEgRAqJUu6fHACY,Inishkeen,Border,34015,3.5043817572299414
26/05/2010,"Drumlane, Tullynahinera, Castleblayney",Monaghan,230000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.0927753,-6.8125710999999995,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumlane,+Tullynahinera,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drumlane, Loughmourne, Co. Monaghan, Ireland",ChIJcfzgqUClYEgRwhRUu6fHACY,Greagh,Border,34031,3.02566037227629
26/05/2010,"Rose Cottage, Mullinary, Carrickmacross",Monaghan,75000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,53.977183499999995,-6.7249285999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=Rose+Cottage,+Mullinary,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Mullinary St, Co. Monaghan, Ireland",ChIJQQBKciSyYEgR3A61Yh1Hn4U,Carrickmacross Urban,Border,34001,0.4236012217749831
27/05/2010,"Lisnashannagh, Carrickmacross",Monaghan,133000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,APPROXIMATE,,53.952464299999995,-6.672780499999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Lisnashannagh,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Lisnashannagh, The Wood, Co. Monaghan, Ireland",ChIJjZmcoaOzYEgR0mhUu6fHACY,Ballymackney,Border,34005,2.2133973590712865
28/05/2010,"3 Fairview Terrace, Annalore Street, Clones",Monaghan,72000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,54.17760200000001,-7.229115299999999,"https://maps.googleapis.com/maps/api/geocode/json?address=3+Fairview+Terrace,+Annalore+Street,+Clones,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Analore St, Co. Monaghan, Ireland",ChIJyXHMclQYXkgRUj8pOmMQWh0,Clones Urban,Border,34003,0.2809623804993471
04/06/2010,"Hillside, Emyvale",Monaghan,116950.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.34065210000001,-6.963702799999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Hillside,+Emyvale,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Hillside, Emyvale, Co. Monaghan, Ireland",ChIJT0tH7PSbYEgRElG3uqfHACY,Emyvale,Border,34057,0.2771776492891842
08/06/2010,"83 Drumbear Wood, Monaghan",Monaghan,170000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ROOFTOP,H18 YP63,54.23337679999999,-6.9656677999999985,"https://maps.googleapis.com/maps/api/geocode/json?address=83+Drumbear+Wood,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","83 Drumbear Wood, Killyvane, Monaghan, H18 YP63, Ireland",ChIJ_TuaVl-fYEgRoC2LD35xz9I,Monaghan Rural,Border,34063,0.19480024663604767
09/06/2010,"19 New Houses, Tyholland, Monaghan",Monaghan,95000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 RD62,54.26474770000001,-6.893268300000001,"https://maps.googleapis.com/maps/api/geocode/json?address=19+New+Houses,+Tyholland,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","19 New Houses, Killyneill, Tyholland, Co. Monaghan, H18 RD62, Ireland",ChIJ0Xd9B_aYYEgR_4WfFVyS8Zg,Tehallan,Border,34069,4.217852139695113
09/06/2010,"Carrigans, Emyvale",Monaghan,120000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.3230985,-6.966952,"https://maps.googleapis.com/maps/api/geocode/json?address=Carrigans,+Emyvale,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Carrigans, Hillside, Co. Monaghan, Ireland",ChIJ3Xd1gACcYEgRwvgZw6OnLqY,Anketell Grove,Border,34047,0.3655457187659152
10/06/2010,"13 Latlorcan Glen, Latlorcan, Monaghan",Monaghan,155000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 AF89,54.2435147,-6.9488455999999985,"https://maps.googleapis.com/maps/api/geocode/json?address=13+Latlorcan+Glen,+Latlorcan,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","13 Latlorcan Glen, Latlorcan, Co. Monaghan, H18 AF89, Ireland",ChIJv56k81KfYEgRR0ELDswtF0U,Monaghan Rural,Border,34063,0.0859403126621334
11/06/2010,"25 Glencove Manor, Monaghan",Monaghan,245000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 RK22,54.24814259999999,-6.9522827000000005,"https://maps.googleapis.com/maps/api/geocode/json?address=25+Glencove+Manor,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","25 Glencove Manor, Annahagh, Monaghan, H18 RK22, Ireland",ChIJKb-sSUyfYEgRHgGcTo1jXCE,Monaghan Rural,Border,34063,0.4940941945879847
11/06/2010,"26 Knockcarraig, Annyalla",Monaghan,157500.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ROOFTOP,A75 PX75,54.1589191,-6.781822900000001,"https://maps.googleapis.com/maps/api/geocode/json?address=26+Knockcarraig,+Annyalla,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","26 Knockcarrick, Mullaghduff, Annayalla, Co. Monaghan, A75 PX75, Ireland",ChIJT0JwqqG8YEgRJ5xJg9GDhzI,Carrickaslane,Border,34025,0.6714983478993464
15/06/2010,"8 Cloverhill, Mullaghcroghery, Monaghan",Monaghan,345000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 TD62,54.24503079999999,-6.9800122,"https://maps.googleapis.com/maps/api/geocode/json?address=8+Cloverhill,+Mullaghcroghery,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","8 Clover Hill, Mullaghcroghery, Monaghan, H18 TD62, Ireland",ChIJ1WDw8WifYEgRGTWtlG9GNz0,Monaghan Rural,Border,34063,0.5551096751694602
17/06/2010,"Ballaghnagearn, Magheracloone, Carrickmacross",Monaghan,88500.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,53.9569252,-6.820412399999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Ballaghnagearn,+Magheracloone,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Ballaghnagearn, Co. Monaghan, Ireland",ChIJM2CG-DWsYEgRykpKZY7nvG4,Drumcarrow,Border,34012,4.861179124361732
18/06/2010,"28 Thorndale, Bree, Castleblayney",Monaghan,124537.44,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,A75 FF97,54.1161216,-6.7476807,"https://maps.googleapis.com/maps/api/geocode/json?address=28+Thorndale,+Bree,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","28 Thorndale, Bree, Castleblayney, Co. Monaghan, A75 FF97, Ireland",ChIJBYrYRwK7YEgR6itDBr-hiOI,Castleblayney Rural,Border,34027,0.7838100530152077
18/06/2010,"Drumshanny, Monaghan",Monaghan,120000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.290487,-6.9881933000000025,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumshanny,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drumshanny, Co. Monaghan, Ireland",ChIJ9wnPbsGeYEgR4pZTu6fHACY,Bellanode,Border,34048,3.5417277476994515
22/06/2010,"Apartment 13  An Crannog, Kingscourt Road, Carrickmacross",Monaghan,40000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,GEOMETRIC_CENTER,,53.97264089999999,-6.727451400000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment+13+An+Crannog,+Kingscourt+Road,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Kingscourt Rd, Co. Monaghan, Ireland",ChIJFyc41zyyYEgRavArdx0gHtg,Carrickmacross Rural,Border,34007,0.6416139584471832
23/06/2010,"Clanickny, Glaslough",Monaghan,180000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.3004733,-6.8646482,"https://maps.googleapis.com/maps/api/geocode/json?address=Clanickny,+Glaslough,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Clanickny, Co. Monaghan, Ireland",ChIJS7GS8sOZYEgRKyU3oYW0ZaQ,Glaslough,Border,34060,6.735544064175612
24/06/2010,"Derrylea, Emyvale",Monaghan,90000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.34067220000001,-6.923905299999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Derrylea,+Emyvale,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Derrylea, Co. Monaghan, Ireland",ChIJg-mSx8ibYEgRwhcAF73meqU,Emyvale,Border,34057,2.3037554321007714
25/06/2010,"17 Connabury Hill, Castleblayney",Monaghan,110132.0,Yes,New Dwelling house /Apartment,less than 38 sq metres,ROOFTOP,A75 TK24,54.1130456,-6.7344877000000025,"https://maps.googleapis.com/maps/api/geocode/json?address=17+Connabury+Hill,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","17 Conabury Hill, Onomy, Castleblayney, Co. Monaghan, A75 TK24, Ireland",ChIJ48QJHFW6YEgR_bv5s941sGk,Castleblayney Rural,Border,34027,0.6679482332010978
25/06/2010,"80 Drumbear Wood, Monaghan",Monaghan,155409.96,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ROOFTOP,H18 CK72,54.23314480000001,-6.9657426,"https://maps.googleapis.com/maps/api/geocode/json?address=80+Drumbear+Wood,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","80 Drumbear Wood, Killyvane, Monaghan, H18 CK72, Ireland",ChIJTTcoVl-fYEgRNFtsSa__p4M,Monaghan Rural,Border,34063,0.20171217694183188
25/06/2010,"Fartagorman, Carrickmacross",Monaghan,120000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.0002205,-6.7922259999999985,"https://maps.googleapis.com/maps/api/geocode/json?address=Fartagorman,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Fartagorman, Co. Monaghan, Ireland",ChIJMwlMdRSuYEgRIiBUu6fHACY,Drumgurra,Border,34013,0.30770365905431835
28/06/2010,"48 Blaeberry Walk, Castleblayney",Monaghan,150000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.120658999999996,-6.739737400000001,"https://maps.googleapis.com/maps/api/geocode/json?address=48+Blaeberry+Walk,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Moraghy, Castleblayney, Co. Monaghan, Ireland",ChIJYQqi76q7YEgR4Okxl6nHAAo,Castleblayney Urban,Border,34002,0.2702861594140941
28/06/2010,"9 Chluain Ard, Dernagren, Monaghan",Monaghan,148760.33,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ROOFTOP,H18 XW80,54.263581099999996,-6.964684700000001,"https://maps.googleapis.com/maps/api/geocode/json?address=9+Chluain+Ard,+Dernagren,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","9 Cluain Ard, Derrynagrew, Co. Monaghan, H18 XW80, Ireland",ChIJxwstYzCfYEgRkZL927akxm4,Bellanode,Border,34048,0.38806797020544265
29/06/2010,"20 Connabury Hill, Conabury, Castleblayney",Monaghan,136563.87,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ROOFTOP,A75 RR50,54.1131757,-6.7346442999999985,"https://maps.googleapis.com/maps/api/geocode/json?address=20+Connabury+Hill,+Conabury,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","20 Conabury Hill, Onomy, Castleblayney, Co. Monaghan, A75 RR50, Ireland",ChIJ8bhqGVW6YEgR8PyWEAIfCuo,Castleblayney Rural,Border,34027,0.6517521000771376
29/06/2010,"Drumcall, Rockcorry",Monaghan,65000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.11134129999999,-7.1131891000000005,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumcall,+Rockcorry,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drumcall, Fairgreen, Co. Monaghan, Ireland",ChIJfQ8IyUEcXkgRQUhEqXhUaWY,Dawsongrove,Border,34039,6.327600742374053
29/06/2010,"Killybrone, Emyvale",Monaghan,45000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.3409914,-6.959261099999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Killybrone,+Emyvale,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Derrygassan Upper, Emyvale, Co. Monaghan, Ireland",ChIJLYsxR_ObYEgR8AAyl6nHAAo,Emyvale,Border,34057,0.01537788346462456
29/06/2010,"Latton, Castleblaney",Monaghan,90000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.070556499999995,-6.946578,"https://maps.googleapis.com/maps/api/geocode/json?address=Latton,+Castleblaney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Lisdrumcleve, Latton, Co. Monaghan, Ireland",ChIJPdT8sD-mYEgR4GDfN6nHABg,Creeve,Border,34029,6.857004603279289
02/07/2010,"1 The Elms, Lough Na Glack, Carrickmacross",Monaghan,105726.88,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,APPROXIMATE,,53.97797779999999,-6.7188238,"https://maps.googleapis.com/maps/api/geocode/json?address=1+The+Elms,+Lough+Na+Glack,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drummond Etra, Carrickmacross, Co. Monaghan, Ireland",ChIJA5cNXTCyYEgRQOkxl6nHAAo,Carrickmacross Urban,Border,34001,0.26429830836558377
08/07/2010,"18 Conabury Hill, Castleblayney",Monaghan,118942.73,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,A75 X516,54.113082999999996,-6.7345384999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=18+Conabury+Hill,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","18 Conabury Hill, Onomy, Castleblayney, Co. Monaghan, A75 X516, Ireland",ChIJh2n8G1W6YEgRHBV6wop3YiE,Castleblayney Rural,Border,34027,0.6632095006827118
08/07/2010,"97 Foxfield, Carrickmacross",Monaghan,150000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A81 HT62,53.966959100000004,-6.7254187000000005,"https://maps.googleapis.com/maps/api/geocode/json?address=97+Foxfield,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","97 Foxfield, Magheross, Carrickmacross, Co. Monaghan, A81 HT62, Ireland",ChIJE72qkD6yYEgRCbP8lelIWkw,Carrickmacross Rural,Border,34007,1.048299977518938
12/07/2010,"Kilcrow, Clontibret",Monaghan,80000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.19912129999999,-6.8474786,"https://maps.googleapis.com/maps/api/geocode/json?address=Kilcrow,+Clontibret,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Kilcrow, Co. Monaghan, Ireland",ChIJT1Cwnd6iYEgR4gFUu6fHACY,Clontibret,Border,34053,0.8190515925982167
19/07/2010,"Linsfort, Newtownbutler Road, Clones",Monaghan,165000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,,54.1794184,-7.245850099999997,"https://maps.googleapis.com/maps/api/geocode/json?address=Linsfort,+Newtownbutler+Road,+Clones,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Linsfort, Newtownbutler Road, Clones, Co. Monaghan, Ireland",ChIJ867TQEkYXkgRnMr2Zzs1qFA,Clones Rural,Border,34036,0.8728540391099671
20/07/2010,"62 Cluainn Alainn, Carrickmacross",Monaghan,84582.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ROOFTOP,A81 W621,53.97628109999999,-6.7084474,"https://maps.googleapis.com/maps/api/geocode/json?address=62+Cluainn+Alainn,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","62 Donaghmoyne Rd, Cluain Alainn, Lisanisk, Carrickmacross, Co. Monaghan, A81 W621, Ireland",ChIJhbSysS2yYEgRPS-acqGjrew,Carrickmacross Urban,Border,34001,0.6918443638485116
20/07/2010,"Candlefort, Inniskeen",Monaghan,110000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.00315999999999,-6.584060000000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Candlefort,+Inniskeen,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Candlefort, Inniskeen, Co. Monaghan, Ireland",ChIJ36Bd4222YEgR8K7qN6nHABg,Inishkeen,Border,34015,0.2317761892410687
22/07/2010,"19 Cathedral View, Connolly Park, Monaghan",Monaghan,108500.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 HD28,54.2428255,-6.9647400999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=19+Cathedral+View,+Connolly+Park,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","19 Cathedral View, Tirkeenan, Monaghan, H18 HD28, Ireland",ChIJLWqiIlufYEgR5dJwYBd_Q14,Monaghan Urban,Border,34004,0.22584919606488096
27/07/2010,"21  Ardross Avenue, Carrickmacross",Monaghan,165000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A81 ED21,53.98175939999999,-6.716090299999999,"https://maps.googleapis.com/maps/api/geocode/json?address=21+Ardross+Avenue,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","21 Ardross Ave, Cloghvally Upper, Carrickmacross, Co. Monaghan, A81 ED21, Ireland",ChIJrzrr_yiyYEgRKo-dfrP_bh4,Carrickmacross Rural,Border,34007,0.7100417401310369
28/07/2010,"Corrybrannan, Ballybay",Monaghan,65000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.1210157,-6.9046767000000004,"https://maps.googleapis.com/maps/api/geocode/json?address=Corrybrannan,+Ballybay,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Corrybrannan, Co. Monaghan, Ireland",ChIJRyKoBzukYEgRsm7HGajHACY,Ballybay Rural,Border,34021,0.8162978702051767
30/07/2010,"20 Mullach Glas Crescent, Monaghan",Monaghan,118000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,H18 NP84,54.2506292,-6.976105800000001,"https://maps.googleapis.com/maps/api/geocode/json?address=20+Mullach+Glas+Crescent,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","20 Mullach Glas Cres, Mullaghmonaghan, Monaghan, H18 NP84, Ireland",ChIJNba43EGfYEgR5Q_sIwvPht0,Monaghan Urban,Border,34004,0.3742084855138838
