date_of_sale,address,county,price,vat_exclusive,property_description,property_size,place_id,geocoding_url,latitude,longitude,formatted_address,eircode,accuracy,region,electoral_district_id,electoral_district,public_transport_distance,train_distance
04/03/2010,"No. 9 Windtown Park, Rathowen",Westmeath,79295.15,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJG-eqshXAXUgRLb5FkR8-oCM,"https://maps.googleapis.com/maps/api/geocode/json?address=No.+9+Windtown+Park,+Rathowen,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.65703689999999,-7.521256099999999,"Rathowen, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13032,Rathowen,0.15933153368117586,18.86064967490531
08/03/2010,"5 Ginnell Tce, Mullingar",Westmeath,86000.0,No,Second-Hand Dwelling house /Apartment,,ChIJndCfDKTqXUgRJZbw_0e6DRk,"https://maps.googleapis.com/maps/api/geocode/json?address=5+Ginnell+Tce,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.52838800000001,-7.3300234999999985,"5 Ginnell Terrace, Bellview, Mullingar, Co. Westmeath, N91 F2Y5, Ireland",N91 F2Y5,ROOFTOP,Midland,13090,Mullingar North Urban,0.2916265032904492,1.1968629493698304
11/03/2010,"4 Grove Street, Grove Court, Mullingar",Westmeath,167400.88,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJCZwLnhzAXUgRJkr0EmdjdB0,"https://maps.googleapis.com/maps/api/geocode/json?address=4+Grove+Street,+Grove+Court,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5240613,-7.344696099999997,"4 Grove St, Commons, Mullingar, Co. Westmeath, Ireland",,ROOFTOP,Midland,13091,Mullingar South Urban,0.09454466874772788,0.12881827726183367
12/03/2010,"43 Ginnell Terrace, Mullingar",Westmeath,90000.0,No,Second-Hand Dwelling house /Apartment,,ChIJqzAg76PqXUgRqAxg4PsVR-o,"https://maps.googleapis.com/maps/api/geocode/json?address=43+Ginnell+Terrace,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.52961329999999,-7.330765199999999,"43 Ginnell Terrace, Bellview, Mullingar, Co. Westmeath, N91 Y8X3, Ireland",N91 Y8X3,ROOFTOP,Midland,13090,Mullingar North Urban,0.4305166003595281,1.2293880669534127
12/03/2010,"Belfield, Gaybrook, Mullingar",Westmeath,465000.0,No,Second-Hand Dwelling house /Apartment,,ChIJIdcbyhHAXUgRgJQxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Belfield,+Gaybrook,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.52593340000001,-7.3381377999999975,"Mullingar, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13091,Mullingar South Urban,0.00854713430827694,0.5959715892083594
14/03/2010,"14 An Gleib, Multyfarnham",Westmeath,150118.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJ2VC65GnCXUgRhMHS13r_CQI,"https://maps.googleapis.com/maps/api/geocode/json?address=14+An+Gleib,+Multyfarnham,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.6235198,-7.3928476,"14 An Gleib, Multyfarnham, Co. Westmeath, N91 E124, Ireland",N91 E124,ROOFTOP,Midland,13092,Multyfarnham,2.035293082241087,11.593650722427334
15/03/2010,"14 Greenpark Meadows, Mullingar",Westmeath,160000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ1T2gnHHAXUgR5B578-v29zo,"https://maps.googleapis.com/maps/api/geocode/json?address=14+Greenpark+Meadows,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.51824420000001,-7.3730512,"14 Greenpark Meadows, The Avenue, Grange South, Mullingar, Co. Westmeath, N91 E6P8, Ireland",N91 E6P8,ROOFTOP,Midland,13089,Mullingar Rural,1.6591035389985072,1.845763053829899
16/03/2010,"Priory Grove, Monilea, Mullingar",Westmeath,150000.0,No,Second-Hand Dwelling house /Apartment,,ChIJexEpEMvrXUgRULUULS4BQN8,"https://maps.googleapis.com/maps/api/geocode/json?address=Priory+Grove,+Monilea,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.583476,-7.293204200000001,"Priory Grove, Knockatee, Monilea, Co. Westmeath, Ireland",,ROOFTOP,Midland,13084,Knockdrin,0.8134909634130043,7.561026568516882
19/03/2010,"Ballew, Lismacaffrey",Westmeath,80000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ7bSTkh_dXUgREK7qN6nHABg,"https://maps.googleapis.com/maps/api/geocode/json?address=Ballew,+Lismacaffrey,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.71873000000001,-7.45834,"Ballew, Lismacaffrey, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13026,Boherquill,0.5932815457660379,22.991518852417933
22/03/2010,"3 Fairlands, Roscommon Rd, Athlone",Westmeath,165000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJcdiljvdIXEgR6hDMerUh_JM,"https://maps.googleapis.com/maps/api/geocode/json?address=3+Fairlands,+Roscommon+Rd,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.42665110000001,-7.9615252000000005,"3 Roscommon Rd, Fairlands, Bogganfin, Athlone, Co. Westmeath, N37 H3K2, Ireland",N37 H3K2,ROOFTOP,Midland,13002,Athlone West Urban,0.25781258161307913,1.6936284825380303
23/03/2010,"Habsborough, Ballinea, Mullingar",Westmeath,150000.0,No,Second-Hand Dwelling house /Apartment,,ChIJOYLOkVe_XUgRlfxFjTleu_8,"https://maps.googleapis.com/maps/api/geocode/json?address=Habsborough,+Ballinea,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.50358620000001,-7.433942900000001,"Habsborough, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13076,Hopestown,0.8374578512084926,6.185202390247851
25/03/2010,"Ballinderry, Mullingar",Westmeath,166000.0,No,Second-Hand Dwelling house /Apartment,,ChIJk7hHdQHAXUgRs-d1xpWI6sA,"https://maps.googleapis.com/maps/api/geocode/json?address=Ballinderry,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.51591360000001,-7.3394600999999975,"Ballinderry, Mullingar, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13089,Mullingar Rural,0.21690003845677566,0.8448234683647564
30/03/2010,"Apt 88, Jolly Mariner, Athlone",Westmeath,306607.92,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJFWBnK6tJXEgR0Kk6YsRWopQ,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+88,+Jolly+Mariner,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.43230459999999,-7.948025899999997,"Jolly Mariner, Coosan Rd, Athlone, Co. Westmeath, Ireland",,ROOFTOP,Midland,13003,Athlone East Rural,0.5335027033332874,0.993315019579194
30/03/2010,"Dun An Uisce, Lilliput, Dysart",Westmeath,90000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ35UTXzO5XUgRiHGA6uL_m44,"https://maps.googleapis.com/maps/api/geocode/json?address=Dun+An+Uisce,+Lilliput,+Dysart,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.44633320000001,-7.433224300000001,"Dún an Uisce, Nure, Castletown Geoghegan, Co. Westmeath, Ireland",,ROOFTOP,Midland,13087,Middleton,3.6511741616680817,10.26427380864941
30/03/2010,"Lacken, Multyfarnham",Westmeath,47000.0,No,Second-Hand Dwelling house /Apartment,,ChIJNwRdmavDXUgR0ku7GajHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Lacken,+Multyfarnham,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.63709300000001,-7.430568600000001,"Lackan, Nolagh, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13054/13085,Ballinalack/Lackan,2.609163893384522,13.857970609960404
30/03/2010,"Logan House, Mount Temple, Moate",Westmeath,125000.0,No,Second-Hand Dwelling house /Apartment,,ChIJfUnIXnyzXUgRoM4xl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Logan+House,+Mount+Temple,+Moate,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.39499870000001,-7.7186188,"Cartronkeel, Moate, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13012,Moate,0.0773744365793458,14.784291450618394
31/03/2010,"50 Beech Drive, Greenfields, Old Tramore Road",Westmeath,179500.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJFQGU1wbEQkgRD_ECVtFiUcs,"https://maps.googleapis.com/maps/api/geocode/json?address=50+Beech+Drive,+Greenfields,+Old+Tramore+Road,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.23489259999999,-7.1183231,"50 Beech Dr, Old Tramore Road, Greenfields, Waterford, X91 TV0A, Ireland",X91 TV0A,ROOFTOP,South-East (IE),24007,Ballytruckle,128.5043003660187,143.45780753200498
31/03/2010,"99, Ardleigh Vale, Mullingar",Westmeath,121000.0,No,Second-Hand Dwelling house /Apartment,,ChIJa6CBDhPAXUgRk4fg6r6YthE,"https://maps.googleapis.com/maps/api/geocode/json?address=99,+Ardleigh+Vale,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5249353,-7.363697900000001,"99 Ardleigh Vale, Rathgowan, Mullingar, Co. Westmeath, N91 E1T6, Ireland",N91 E1T6,ROOFTOP,Midland,13089,Mullingar Rural,0.7305687792958109,1.1702560693874635
31/03/2010,"Cloughan, Mullingar",Westmeath,235000.0,No,Second-Hand Dwelling house /Apartment,,ChIJRdvzYXrrXUgRs9aXULPSYZE,"https://maps.googleapis.com/maps/api/geocode/json?address=Cloughan,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.553128599999994,-7.243167300000001,"Cloghanumera, Turin, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13064,Cloghan,4.6564316905216785,7.561216033943581
01/04/2010,"260 Greenpark Meadows, Mullingar",Westmeath,148000.0,No,Second-Hand Dwelling house /Apartment,,ChIJUTY7_W_AXUgRjS5rUaC5aaE,"https://maps.googleapis.com/maps/api/geocode/json?address=260+Greenpark+Meadows,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5203861,-7.379005899999999,"260 Greenpark Meadows, Grange South, Mullingar, Co. Westmeath, N91 H7R0, Ireland",N91 H7R0,ROOFTOP,Midland,13089,Mullingar Rural,1.4304552476471633,2.181719167189475
01/04/2010,"4 St Johns Terrace, Blackhall, Mullingar",Westmeath,130000.0,No,Second-Hand Dwelling house /Apartment,,ChIJv9IVCR3AXUgRMFroN6nHABg,"https://maps.googleapis.com/maps/api/geocode/json?address=4+St+Johns+Terrace,+Blackhall,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.52460129999999,-7.341816900000001,"Blackhall, Mullingar, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13091,Mullingar South Urban,0.16947061441391464,0.3111530537931312
01/04/2010,"Boher, Streamstown",Westmeath,107000.0,No,Second-Hand Dwelling house /Apartment,,ChIJCYbXPBO3XUgRYqJyuv9UbBk,"https://maps.googleapis.com/maps/api/geocode/json?address=Boher,+Streamstown,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4392662,-7.575449199999999,"Kilnalug, Streamstown, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13103,Streamstown,0.04186186290214098,17.79807202044604
01/04/2010,"Parsonstown, Mullingar",Westmeath,110000.0,No,Second-Hand Dwelling house /Apartment,,ChIJS4X1si_qXUgRVvA1qSd-XE0,"https://maps.googleapis.com/maps/api/geocode/json?address=Parsonstown,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.590157999999995,-7.3081242999999985,"Parsonstown, Mornington, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13084,Knockdrin,0.4114465476691089,7.862747939226488
01/04/2010,"Parsonstown, Mullingar",Westmeath,110000.0,No,Second-Hand Dwelling house /Apartment,,ChIJS4X1si_qXUgRVvA1qSd-XE0,"https://maps.googleapis.com/maps/api/geocode/json?address=Parsonstown,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.590157999999995,-7.3081242999999985,"Parsonstown, Mornington, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13084,Knockdrin,0.4114465476691089,7.862747939226488
07/04/2010,"19 Coolevin Park, Coosan, Athlone",Westmeath,200000.0,No,Second-Hand Dwelling house /Apartment,,ChIJpTKGl6ZJXEgRBpgJziy--2k,"https://maps.googleapis.com/maps/api/geocode/json?address=19+Coolevin+Park,+Coosan,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4352694,-7.9291762000000015,"19 Coolevin Park, Cornamagh, Athlone, Co. Westmeath, N37 HY02, Ireland",N37 HY02,ROOFTOP,Midland,13003,Athlone East Rural,0.2233014321858649,0.998422121858083
08/04/2010,"31 Windtown Park, Rathowen",Westmeath,79295.15,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJG-eqshXAXUgRLb5FkR8-oCM,"https://maps.googleapis.com/maps/api/geocode/json?address=31+Windtown+Park,+Rathowen,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.65703689999999,-7.521256099999999,"Rathowen, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13032,Rathowen,0.15933153368117586,18.86064967490531
08/04/2010,"5 Richdale Court, Mullingar",Westmeath,312000.0,No,Second-Hand Dwelling house /Apartment,,ChIJC5TPRcjqXUgR6od10E6AyKA,"https://maps.googleapis.com/maps/api/geocode/json?address=5+Richdale+Court,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5228777,-7.306368900000002,"5 Richdale Ct, Marlinstown, Mullingar, Co. Westmeath, N91 F2R6, Ireland",N91 F2R6,ROOFTOP,Midland,13060,Castle,0.1484299868895441,2.5983093883287167
09/04/2010,"143 Belvedere Hills, Ballinderry, Mullingar",Westmeath,162000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJ58L_5v-_XUgRgMiiY64r6_w,"https://maps.googleapis.com/maps/api/geocode/json?address=143+Belvedere+Hills,+Ballinderry,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5109336,-7.334721000000001,"143 Belvedere Hills, Newtown, Mullingar, Co. Westmeath, N91 C2H6, Ireland",N91 C2H6,ROOFTOP,Midland,13089,Mullingar Rural,0.7274890597227409,1.4812844209293283
09/04/2010,"Rathnure, Tyrellspass",Westmeath,297000.0,No,Second-Hand Dwelling house /Apartment,,ChIJM4X93hC8XUgRoV9K2c9Cowk,"https://maps.googleapis.com/maps/api/geocode/json?address=Rathnure,+Tyrellspass,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.407302,-7.398759299999999,"Rathnure, Newforest, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13065,Clonfad,2.5709337382403032,13.288716672378795
13/04/2010,"172 Belvedere Hills, Mullingar",Westmeath,165000.0,No,Second-Hand Dwelling house /Apartment,,ChIJVfitGgDAXUgR3sETMM3_gys,"https://maps.googleapis.com/maps/api/geocode/json?address=172+Belvedere+Hills,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.51277710000001,-7.335394699999997,"172 Belvedere Hills, Ballinderry, Mullingar, Co. Westmeath, N91 H9F9, Ireland",N91 H9F9,ROOFTOP,Midland,13089,Mullingar Rural,0.5655040706516399,1.2823380031573457
13/04/2010,"20 Ard Na Locha, Jones Lake Road, Moate",Westmeath,154176.21,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJr1MkRmCzXUgRjP8EsF-WGvQ,"https://maps.googleapis.com/maps/api/geocode/json?address=20+Ard+Na+Locha,+Jones+Lake+Road,+Moate,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.3985834,-7.7328724,"20 Lake Road, Aghanargit, Moate, Co. Westmeath, N37 YY88, Ireland",N37 YY88,ROOFTOP,Midland,13012,Moate,0.9402069026128382,13.771820301136682
13/04/2010,"50 Petitswood Manor, Mullingar",Westmeath,212000.0,No,Second-Hand Dwelling house /Apartment,,EjY1MCBQZXRpdHN3b29kIE1hbm9yLCBNdWxsaW5nYXIsIENvLiBXZXN0bWVhdGgsIElyZWxhbmQiGhIYChQKEgmD6Md3uupdSBGfEF-Oy-tvOxAy,"https://maps.googleapis.com/maps/api/geocode/json?address=50+Petitswood+Manor,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5241728,-7.318415299999999,"50 Petitswood Manor, Petitswood, Mullingar, Co. Westmeath, Ireland",,RANGE_INTERPOLATED,Midland,13089,Mullingar Rural,0.08839269882966863,1.8088213166594136
13/04/2010,"51 Chestnut Grove, Mullingar",Westmeath,207000.0,No,Second-Hand Dwelling house /Apartment,,ChIJj62tganqXUgRogwceP2XSCQ,"https://maps.googleapis.com/maps/api/geocode/json?address=51+Chestnut+Grove,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5178441,-7.3328083,"51 Chestnut Grove, Ballinderry, Mullingar, Co. Westmeath, N91 X6H7, Ireland",N91 X6H7,ROOFTOP,Midland,13091,Mullingar South Urban,0.7027244980535391,1.0013527418659138
13/04/2010,"St Johns, Lynn Road, Mullingar",Westmeath,160000.0,No,Second-Hand Dwelling house /Apartment,,EipMeW5uIFJkLCBNdWxsaW5nYXIsIENvLiBXZXN0bWVhdGgsIElyZWxhbmQiLiosChQKEglbLge89b9dSBHHbE4XfZgzwRIUChIJIdcbyhHAXUgRgJQxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=St+Johns,+Lynn+Road,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.51434279999999,-7.342127900000001,"Lynn Rd, Mullingar, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13089,Mullingar Rural,0.12957989099921252,0.9412435198758534
14/04/2010,"20 Windmill Lane, Moate",Westmeath,200000.0,No,Second-Hand Dwelling house /Apartment,,ChIJfUnIXnyzXUgRoM4xl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=20+Windmill+Lane,+Moate,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.39499870000001,-7.7186188,"Cartronkeel, Moate, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13012,Moate,0.0773744365793458,14.784291450618394
14/04/2010,"84 The Orchard, Blyry Lower, Athlone",Westmeath,142000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Ei84NCBUaGUgT3JjaGFyZCwgQXRobG9uZSwgQ28uIFdlc3RtZWF0aCwgSXJlbGFuZCIaEhgKFAoSCe9jpc-DSVxIEQnu2Mmu0Zy8EFQ,"https://maps.googleapis.com/maps/api/geocode/json?address=84+The+Orchard,+Blyry+Lower,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.43579279999999,-7.899761,"84 The Orchard, Blyry Lower, Athlone, Co. Westmeath, Ireland",,RANGE_INTERPOLATED,Midland,13014,Moydrum,0.2029239266531733,2.554342822288684
15/04/2010,"53 Riverside Lawns, Kinnegad",Westmeath,146000.0,No,Second-Hand Dwelling house /Apartment,,ChIJpeMZ-guSXUgRxMsTYD3sk4Y,"https://maps.googleapis.com/maps/api/geocode/json?address=53+Riverside+Lawns,+Kinnegad,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.456512,-7.0965975000000014,"53 Riverside Lawns, Kinnegad, Co. Westmeath, N91 P274, Ireland",N91 P274,ROOFTOP,Midland,13083,Kinnegad,0.3041065068322353,18.04888301674435
16/04/2010,"103 College Hill, Mullingar",Westmeath,185500.0,No,Second-Hand Dwelling house /Apartment,,ChIJUQvF5jrAXUgRykiZSy0e1Fk,"https://maps.googleapis.com/maps/api/geocode/json?address=103+College+Hill,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.540940299999995,-7.358651999999997,"103 College Hill, Ballyglass, Mullingar, Co. Westmeath, N91 W8Y8, Ireland",N91 W8Y8,ROOFTOP,Midland,13089,Mullingar Rural,0.8531976053458897,2.1570784506413494
16/04/2010,"18 Kilskyre Road, Clonmellon",Westmeath,138000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ853zBi_3XUgRZkQSfvJeatY,"https://maps.googleapis.com/maps/api/geocode/json?address=18+Kilskyre+Road,+Clonmellon,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.669591000000004,-7.0187833,"18 Kilskyre Rd, Clonmellon, Co. Westmeath, C15 N129, Ireland",C15 N129,ROOFTOP,Midland,13047,Killua,0.6409386294167081,27.045396346692343
19/04/2010,"12 Woodville Drive, Woodville Grange, Athlone",Westmeath,100000.0,No,Second-Hand Dwelling house /Apartment,,ChIJAYmZ_oFJXEgRCM2NPP6L6ME,"https://maps.googleapis.com/maps/api/geocode/json?address=12+Woodville+Drive,+Woodville+Grange,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4329005,-7.8970664999999975,"12 Woodville Dr, Woodville Grange, Athlone, Co. Westmeath, N37 TX63, Ireland",N37 TX63,ROOFTOP,Midland,13014,Moydrum,0.3046814425344683,2.616981498696517
20/04/2010,"Millastle, Castlepollard",Westmeath,120000.0,No,Second-Hand Dwelling house /Apartment,,ChIJj0CFhDzmXUgR4q1Su6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Millastle,+Castlepollard,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.702424,-7.299166700000002,"Millcastle, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13044,Fore West,1.222207259471924,20.181676204831255
21/04/2010,"No. 14 Windtown Park, Rathowen",Westmeath,79295.15,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJG-eqshXAXUgRLb5FkR8-oCM,"https://maps.googleapis.com/maps/api/geocode/json?address=No.+14+Windtown+Park,+Rathowen,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.65703689999999,-7.521256099999999,"Rathowen, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13032,Rathowen,0.15933153368117586,18.86064967490531
21/04/2010,"No.10 Windtown Park, Rathowen",Westmeath,79295.15,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJG-eqshXAXUgRLb5FkR8-oCM,"https://maps.googleapis.com/maps/api/geocode/json?address=No.10+Windtown+Park,+Rathowen,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.65703689999999,-7.521256099999999,"Rathowen, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13032,Rathowen,0.15933153368117586,18.86064967490531
22/04/2010,"12 Fairlands, Roscommon Road, Athlone",Westmeath,145374.44,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJWwj7mvdIXEgRiaWoeuFa-KI,"https://maps.googleapis.com/maps/api/geocode/json?address=12+Fairlands,+Roscommon+Road,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.426163,-7.9619529999999985,"12 Roscommon Rd, Fairlands, Bogganfin, Athlone, Co. Westmeath, N37 F8X5, Ireland",N37 F8X5,ROOFTOP,Midland,13002,Athlone West Urban,0.20072568179352826,1.7240360865232198
22/04/2010,"Ballintober, Rosemount, Moate",Westmeath,105000.0,No,Second-Hand Dwelling house /Apartment,,ChIJfUnIXnyzXUgRoM4xl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Ballintober,+Rosemount,+Moate,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.39499870000001,-7.7186188,"Cartronkeel, Moate, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13012,Moate,0.0773744365793458,14.784291450618394
26/04/2010,"114 Monksfield Park, Monksland, Athlone",Westmeath,185000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJUSRDCn9IXEgRP3WRt2ew8dY,"https://maps.googleapis.com/maps/api/geocode/json?address=114+Monksfield+Park,+Monksland,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4284049,-8.002981,"114 Monksfield, Cloongowna, Bealnamulla, Co. Roscommon, N37 W9T3, Ireland",N37 W9T3,ROOFTOP,West,30001,Athlone West Rural,2.1422413149681394,4.4434214453200385
26/04/2010,"Moyvore, Mullingar",Westmeath,100000.0,No,Second-Hand Dwelling house /Apartment,,ChIJIdcbyhHAXUgRgJQxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Moyvore,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.52593340000001,-7.3381377999999975,"Mullingar, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13091,Mullingar South Urban,0.00854713430827694,0.5959715892083594
